auction_brand,auction_date,auction_location,auction_model,auction_organizor,auction_price,auction_restauration_code,auction_sales_code,model,quote_id,year
PORSCHE,07/12/2012,Barcelone,"911 Carrera 3.2 coupé, aileron Turbo",Stanislas Machoïr,20 000 €,OR+,V,,11295&index=2,
PORSCHE,11/11/2012,Paris,911 Carrera 3.2 coupé,Artcurial Motorcars,19 062 €,OR+,V,,11295&index=2,
PORSCHE,07/07/2012,Le Mans,911 Carrera 3.2 coupé,Artcurial,17 870 €,OR+,V,,11295&index=2,
PORSCHE,30/04/2012,Londres,911 Carrera 2 coupé RHD,Bonhams,13 397 €,OR+,V,,11295&index=2,
PORSCHE,18/02/2012,Brooklands,911 Carrera 3.2 Sport coupé RHD,Historic at Brooklands,17 879 €,REST,V,,11295&index=2,
,,,,,,,,,5741,
PORSCHE,27/10/2018,Atlanta,959 Paris-Dakar coupé ex-René Metge,RM Sotheby's,5 121 620 €,REST/EX,V,,5741,
PORSCHE,27/10/2018,Atlanta,"959 coupé, prototype n° 7 / 12",RM Sotheby's,861 500 €,REST/EX,V,,5741,
PORSCHE,12/05/2018,Monaco,959 Komfort coupé,RM Sotheby's,837 500 €,OR+,V,,5741,
PORSCHE,18/01/2018,Phoenix,959 Komfort coupé,RM Sotheby's,947 720 €,OR+,V,,5741,
PORSCHE,18/08/2017,Pebble Beach,959 Komfort coupé,Gooding & Co,897 920 €,OR+,V,,5741,
PORSCHE,27/05/2017,Cernobbio,959 Komfort coupé,RM Sotheby's,0 €,OR+,V,,5741,
PORSCHE,08/02/2017,Paris,959 S coupé,RM Sotheby's,2 002 000 €,OR+/EX,V,,5741,
PORSCHE,10/02/2017,Paris,959 Komfort coupé,Artcurial Motorcars,1 130 000 €,OR+,V,,5741,
PORSCHE,20/01/2017,Scottsdale,959 Komfort coupé,Gooding & Co.,1 024 310 €,OR+,V,,5741,
PORSCHE,19/01/2017,Phoenix,959 Komfort coupé,RM Sotheby's,868 800 €,OR+,V,,5741,
PORSCHE,25/11/2016,Milan,959 Komfort,RM Sotheby's,1 008 000 €,OR+,V,,5741,
PORSCHE,21/08/2016,Pebble Beach,959 Komfort coupé,Gooding & Co.,1 166 000 €,OR+,V,,5741,
PORSCHE,14/05/2016,Monaco,959 Komfort coupé Stage 2,RM Sotheby's,896 000 €,OR+,V,,5741,
PORSCHE,13/05/2016,Monaco,959 Komfort coupé,Bonhams,494 500 €,OR+,V,,5741,
PORSCHE,11/03/2016,Amelia Island,"959 Komfort coupé, ex-France",Gooding & Co.,1 008 000 €,OR+,V,,5741,
PORSCHE,15/08/2015,Pebble Beach,959 Komfort coupé,Gooding & Co.,1 559 423 €,OR+,V,,5741,
,,,,,,,,,9558&index=2,
PORSCHE,07/03/2014,Amelia Island,959 Sport coupé,Gooding & Co,792 000 €,REST+,V,,9558&index=2,
PORSCHE,31/10/2012,Londres,"959 Confort coupé, 650 km d'origine",RM Auctions,383 445 €,EX,V,,9558&index=2,
PORSCHE,01/07/2011,Goodwood,959 Confort coupé LHD,Bonhams,174 000 €,OR+,V,,9558&index=2,
PORSCHE,09/07/2010,Le Mans,959 Confort coupé,Artcurial Motocars,198 000 €,OR+,V,,9558&index=2,
PORSCHE,01/05/2010,Monaco,959 Confort coupé,RM Auctions,187 500 €,OR+,V,,9558&index=2,
PORSCHE,29/03/2008,Essen,"959 Confort coupé, 5 300 km d'origine",Coys Europe,185 000 €,EX,V,,9558&index=2,
PORSCHE,11/08/2007,Nürburgring,959 S coupé (900289),Coys (Europe),265 000 €,EX,V,,9558&index=2,
,,,,,,,,,11877,
PORSCHE,08/03/2019,Amelia Island,911 (930-964) turbo 3.6 coupé,Gooding & Co,234 540 €,OR+,V,,11877,
PORSCHE,08/02/2019,Paris,911 (930-964) turbo 3.6 coupé,Artcurial,232 440 €,OR+,V,,11877,
PORSCHE,27/10/2018,Atlanta,911 (930-964) turbo 3.6 coupé,RM Sotheby's,159 210 €,OR+,V,,11877,
PORSCHE,05/10/2018,Knokke le Zoute,911 (930-964) turbo 3.6 coupé toit ouvrant,Bonhams,195 500 €,OR+,V,,11877,
PORSCHE,05/09/2018,Londres,911 (930-964) turbo 3.6 coupé RHD,RM Sotheby's,210 550 €,OR+,V,,11877,
PORSCHE,24/08/2018,Pebble Beach,911 (930-964) turbo 3.6 coupé,Gooding & Co,212 780 €,OR+,V,,11877,
PORSCHE,10/03/2018,Amelia Island,911 turbo S X 85 Flachbau (964) 3.6 coupé ,RM Sotheby,532 160 €,OR+,V,,11877,
PORSCHE,07/02/2018,Paris,911 turbo 3.6 coupé,RM Sotheby's,275 000 €,OR+,V,,11877,
PORSCHE,05/11/2017,Paris,911 (930-964) turbo 3.6 coupé,Artcurial,176 320 €,OR+,V,,11877,
PORSCHE,18/08/2017,Pebble Beach,911 (930-964) turbo 3.8 RSR coupé (51 ex),Gooding & Co,804 380 €,OR+,V,,11877,
PORSCHE,18/08/2017,Pebble Beach,911 (930-964) turbo 3.6 coupé capot plat,Gooding & Co,607 960 €,OR+,V,,11877,
PORSCHE,30/06/2017,Goodwood,911 (930-964) turbo 3.6 coupé RHD toit ouv.,Bonhams,157 070 €,OR+,V,,11877,
PORSCHE,21/05/2017,Spa,911 (930-964) turbo 3.6 coupé toit ouvrant,Bonhams,195 500 €,OR+,V,,11877,
PORSCHE,09/03/2017,Amelia Island,911 (964) turbo 3.6 coupé,Bonhams,176 320 €,OR+,V,,11877,
PORSCHE,08/02/2017,Paris,911 (964) turbo S 3.6 coupé toit ouvrant,RM Sotheby's,920 920 €,OR+,V,,11877,
PORSCHE,09/02/2017,Paris,911 (964) turbo 3.6 coupé,Bonhams,225 060 €,OR+,V,,11877,
,,,,,,,,,12075,
PORSCHE,27/10/2018,Atlanta,911 (930-964) turbo S X 85 coupé flat-nose,RM Sotheby's,482 440 €,OR+,V,,12075,
PORSCHE,13/05/2017,Silverstone,911 (930-964) turbo S 3.3 coupé,Silverstone Auctions,726 050 €,OR+,V,,12075,
PORSCHE,10/03/2017,Amelia Island,911 turbo S (964) 3.3 coupé,Gooding & Co.,1 377 380 €,OR+,V,,12075,
,,,,,,,,,9556&index=2,
PORSCHE,27/10/2018,Atlanta,911 (930-964) turbo S X 85 coupé flat-nose,RM Sotheby's,482 440 €,OR+,V,,9556&index=2,
PORSCHE,13/05/2017,Silverstone,911 (930-964) turbo S 3.3 coupé,Silverstone Auctions,726 050 €,OR+,V,,9556&index=2,
PORSCHE,10/03/2017,Amelia Island,911 turbo S (964) 3.3 coupé,Gooding & Co.,1 377 380 €,OR+,V,,9556&index=2,
,,,,,,,,,11875,
PORSCHE,26/05/2019,Les Essarts,911 (965) turbo 3.3 coupé,HdV de la Seine (Me Chéroyan) / M. Séné,89 000 €,OR+,V,,11875,
PORSCHE,24/03/2019,Avignon,911 (930-964) turbo 3.3 coupé,Leclère Motorcars,102 000 €,REST,V,,11875,
PORSCHE,02/03/2019,Ascott,911 (930-964) turbo 3.3 coupé RHD,Historics at Brooklands,101 490 €,OR+,V,,11875,
PORSCHE,17/01/2019,Scottsdale,911 (930-964) turbo 3.3 coupé,Bonhams,108 050 €,OR+,V,,11875,
PORSCHE,27/10/2018,Atlanta,911 (930-964) turbo 3.3 coupé,RM Sotheby's,180 920 €,OR+,V,,11875,
PORSCHE,07/07/2018,Le Mans,911 (930-964) turbo 3.3 coupé,Artcurial,95 360 €,OR+,V,,11875,
PORSCHE,18/08/2017,Pebble Beach,911 (930-964) turbo 3.3 coupé,Gooding & Co,102 890 €,OR+,V,,11875,
PORSCHE,24/06/2017,Santa Monica,911 (964) turbo 3.3 coupé,RM Sotheby's,81 570 €,OR+,V,,11875,
PORSCHE,02/07/2017,Monaco,911 (930-964) turbo 3.3 coupé toit ouvrant,Artcurial Motorcars,110 770 €,OR+,V,,11875,
PORSCHE,11/03/2017,Amelia Island,911 (930-964) turbo 3.3 coupé,RM Sotheby's,156 750 €,OR+,V,,11875,
PORSCHE,19/08/2016,Carmel,911 (964) turbo 3.3 coupé,Bonhams,99 000 €,OR+,V,,11875,
PORSCHE,14/08/2015,Carmel,911 (930-964) turbo 3.3 coupé,Bonhams,73 850 €,OR+,V,,11875,
PORSCHE,14/08/2015,Carmel,911 (930-964) turbo 3.3 coupé slant-nose,Bonhams,120 620 €,OR+,V,,11875,
PORSCHE,27/02/2015,Berlin,930 turbo 3.3 (930) coupé,Auctionata,111 420 €,OR+,V,,11875,
PORSCHE,16/01/2015,Scottsdale,959 Sport coupé,Gooding & Co.,1 483 350 €,OR+,V,,11875,
PORSCHE,10/05/2014,Monaco,959 prototype berlinette 450 ch,RM Auctions,476 000 €,REST,V,,11875,
,,,,,,,,,11832,
PORSCHE,17/06/2019,Paris,911 (964) Carrera 2 Speedster,Artcurial,178 800 €,OR+,V,,11832,
PORSCHE,24/08/2018,Monterey,911 (964) Carrera 2 Speedster,RM Sotheby's,209 420 €,OR+,V,,11832,
PORSCHE,11/03/2017,Amelia Island,911 (964) Carrera 2 America Roadster,RM Sotheby's,70 130 €,OR+,V,,11832,
PORSCHE,11/03/2017,Amelia Island,911 (964) Carrera 2 Speedster Tiptronic,RM Sotheby's,97 970 €,OR+,V,,11832,
PORSCHE,21/08/2016,Pebble Beach,911 (964) Carrera 2 America Roadster,Gooding & Co.,109 000 €,OR+,V,,11832,
PORSCHE,12/09/2015,Goodwood,911 (964) Carrera 2 Speedster,Bonhams,186 010 €,OR+,V,,11832,
PORSCHE,14/08/2015,Carmel,911 Carrera Speedster,Bonhams,147 700 €,OR+,V,,11832,
PORSCHE,15/01/2015,Scottsdale,911 Carrera Speedster,Bonhams,183 210 €,OR+,V,,11832,
PORSCHE,12/07/2013,Goodwood,Carrera GT,Bonhams,278 000 €,OR+,V,,11832,
PORSCHE,17/11/2012,Birmingham,911 3.6 Carrera 2 coupé,Silverstone Auctions,18 156 €,OR+,V,,11832,
PORSCHE,21/03/2010,Fontainebleau,911 (996) GT 3 Club Sport,Jean-Pierre Osenat,37 000 €,OR+,V,,11832,
PORSCHE,03/07/2009,Goodwood,911 (993) bi-turbo coupé RHD,Bonhams,38 500 €,OR+,V,,11832,
,,,,,,,,,11828,
PORSCHE,25/11/2016,Milan,911 (964) Carrera 4 cabriolet,RM Sotheby's,67 200 €,OR+,V,,11828,
PORSCHE,10/06/2013,Paris,911 (993) Carrera Targa,Artcurial Motorcars,38 506 €,OR+,V,,11828,
PORSCHE,01/09/2012,Brooklands,911 (993) Carrera cabriolet RHD,Historics,17 311 €,OR+,V,,11828,
,,,,,,,,,12076,
PORSCHE,13/05/2017,Silverstone,911 (964) Carrera 2 Targa RHD,Silverstone Auctions,54 270 €,OR+,V,,12076,
PORSCHE,25/11/2016,Milan,911 (964) Carrera Targa,RM Sotheby's,84 000 €,OR+,V,,12076,
PORSCHE,12/03/2016,Brooklands,911 (964) Carrera 2 Targa,Historics at Brooklands,42 466 €,OR+,V,,12076,
,,,,,,,,,9561,
PORSCHE,18/05/2019,Solterre,911 (964) Carrera 2 cabriolet,Olivier Baron/Old Star Garage,43 350 €,OR,V,,9561,
PORSCHE,29/03/2019,Fort Lauderdale,911 (964) Carrera 2 cabriolet 3.6,RM Sotheby,40 630 €,OR+,V,,9561,
PORSCHE,17/01/2019,Scottsdale,911 (964) Carrera 2 cabriolet,Bonhams,35 360 €,OR+,V,,9561,
PORSCHE,21/03/2018,Duxford,911 (964) Carrera 2 cabriolet RHD,H and H Classics,28 360 €,OR+,V,,9561,
PORSCHE,25/11/2017,Brooklands,911 (964) Carrera 2 cabriolet,Historics at Brooklands,30 340 €,OR+,V,,9561,
PORSCHE,08/05/2017,La Mézière,911 (964) Carrera 2 cabriolet Tiptronic USA,Alcopa Auction Rennes,47 520 €,OR+,V,,9561,
PORSCHE,26/03/2017,Auvers sur Oise,911 (964) Carrera 2 cabriolet,William Le Calvez,67 260 €,OR+,V,,9561,
PORSCHE,25/11/2016,Milan,911 (964) Carrera 2 cabriolet,RM Sotheby's,72 800 €,OR+,V,,9561,
PORSCHE,25/11/2016,Milan,911 (964) Carrera 2 cabriolet turbo-look,RM Sotheby's,145 600 €,OR+,V,,9561,
PORSCHE,02/07/2016,Lyon,911 (964) Carrera 2 cabriolet,Claude Aguttes,50 400 €,OR+,V,,9561,
PORSCHE,24/04/2016,Montastruc,911 (964) Carrera 2 cabriolet,Stanislas Machoïr,50 400 €,OR+,V,,9561,
PORSCHE,21/06/2014,Lyon (Brotteaux),911 (964) Carrera 2 Targa Tiptronic,Claude Aguttes SAS,34 800 €,OR+,V,,9561,
PORSCHE,21/07/2010,Buxton,911 (996) Carrera 2 cabriolet RHD,H & H Classic Auctions,17 550 €,OR,V,,9561,
PORSCHE,25/09/2010,Brooklands,911 (993) Carrera 2 cabriolet RHD,Historic at Brooklands,15 600 €,OR,V,,9561,
,,,,,,,,,8037&index=2,
PORSCHE,18/05/2019,Solterre,911 (964) Carrera 2 cabriolet,Olivier Baron/Old Star Garage,43 350 €,OR,V,,8037&index=2,
PORSCHE,29/03/2019,Fort Lauderdale,911 (964) Carrera 2 cabriolet 3.6,RM Sotheby,40 630 €,OR+,V,,8037&index=2,
PORSCHE,17/01/2019,Scottsdale,911 (964) Carrera 2 cabriolet,Bonhams,35 360 €,OR+,V,,8037&index=2,
PORSCHE,21/03/2018,Duxford,911 (964) Carrera 2 cabriolet RHD,H and H Classics,28 360 €,OR+,V,,8037&index=2,
PORSCHE,25/11/2017,Brooklands,911 (964) Carrera 2 cabriolet,Historics at Brooklands,30 340 €,OR+,V,,8037&index=2,
PORSCHE,08/05/2017,La Mézière,911 (964) Carrera 2 cabriolet Tiptronic USA,Alcopa Auction Rennes,47 520 €,OR+,V,,8037&index=2,
PORSCHE,26/03/2017,Auvers sur Oise,911 (964) Carrera 2 cabriolet,William Le Calvez,67 260 €,OR+,V,,8037&index=2,
PORSCHE,25/11/2016,Milan,911 (964) Carrera 2 cabriolet,RM Sotheby's,72 800 €,OR+,V,,8037&index=2,
PORSCHE,25/11/2016,Milan,911 (964) Carrera 2 cabriolet turbo-look,RM Sotheby's,145 600 €,OR+,V,,8037&index=2,
PORSCHE,02/07/2016,Lyon,911 (964) Carrera 2 cabriolet,Claude Aguttes,50 400 €,OR+,V,,8037&index=2,
PORSCHE,24/04/2016,Montastruc,911 (964) Carrera 2 cabriolet,Stanislas Machoïr,50 400 €,OR+,V,,8037&index=2,
PORSCHE,21/06/2014,Lyon (Brotteaux),911 (964) Carrera 2 Targa Tiptronic,Claude Aguttes SAS,34 800 €,OR+,V,,8037&index=2,
PORSCHE,21/07/2010,Buxton,911 (996) Carrera 2 cabriolet RHD,H & H Classic Auctions,17 550 €,OR,V,,8037&index=2,
PORSCHE,25/09/2010,Brooklands,911 (993) Carrera 2 cabriolet RHD,Historic at Brooklands,15 600 €,OR,V,,8037&index=2,
,,,,,,,,,12237,
PORSCHE,27/10/2018,Atlanta,911 (964) Carrera 4 coupé USA,RM Sotheby's,101 310 €,OR+,V,,12237,
PORSCHE,07/06/2017,Fléville devant Nancy,911 (996) Carrera 4 coupé toit ouvrant,Alcopa Auction Nancy,25 460 €,OR+,V,,12237,
PORSCHE,06/02/2017,La Mézière,911 (996) Carrera 4 Tiptronic coupé toit ouvrant,Alcopa Auction Rennes,24 560 €,OR+,V,,12237,
PORSCHE,25/11/2016,Milan,911 (996) Carrera 4 S coupé,RM Sotheby's,49 280 €,OR+,V,,12237,
,,,,,,,,,12236,
PORSCHE,18/05/2019,Brooklands,911 (996) Carrera 2 coupé RHD,Historics at Brooklands,18 210 €,OR+,V,,12236,
PORSCHE,14/04/2018,Lyon,911 (996) Carrera 2 coupé toit ouvrant,Aguttes,32 150 €,OR+,V,,12236,
PORSCHE,08/04/2018,Montastruc,911 (996) Carrera 2 coupé,Stanislas Machoïr,25 200 €,OR,V,,12236,
PORSCHE,11/09/2017,La Mézière,911 (996) Carrera 2 coupé toit ouvrant,Alcopa Auction,19 330 €,OR+,V,,12236,
PORSCHE,29/06/2017,Saint-Priest,911 (996) Carrera 2 coupé USA toit ouvrant,Alcopa Auction Lyon,18 670 €,OR+,V,,12236,
PORSCHE,29/10/2016,Poitiers,911 (996) Carrera 2 coupé toit ouvrant,HdV de Poitiers / M. Souchaud,23 400 €,OR+,V,,12236,
PORSCHE,12/06/2016,Auvers sur Oise,911 (996) Carrera coupé Tiptronic,William Le Calvez,24 360 €,OR+,V,,12236,
PORSCHE,28/05/2016,Lucerne,911 (996) Carrera 2 coupé 3.4 Tiptronic,Galerie Fischer Auktionen AG,32 300 €,OR+,V,,12236,
PORSCHE,19/03/2016,Auvers sur Oise,911 (996) Carrera 2 coupé toit ouvr. Tiptronic S,William Le Calvez,19 952 €,OR+,V,,12236,
,,,,,,,,,12090,
PORSCHE,08/03/2019,Amelia Island,911 (993) turbo S coupé,Gooding & Co,376 940 €,OR+,V,,12090,
PORSCHE,07/03/2019,Amelia Island,911 (993) RUF turbo R coupé,Bonhams,555 830 €,OR+,V,,12090,
PORSCHE,08/03/2019,Amelia Island,911 (993) turbo S coupé,RM Sotheby,308 320 €,OR+,V,,12090,
PORSCHE,17/01/2019,Phoenix,911 (993) turbo S coupé,RM Sotheby's,284 150 €,OR+,V,,12090,
PORSCHE,28/09/2018,Southam,911 (993) turbo S coupé RHD,Silverstone Auctions,208 160 €,OR+,V,,12090,
PORSCHE,24/08/2018,Quail Lodge,911 (993) turbo S coupé,Bonhams,420 390 €,OR+,V,,12090,
PORSCHE,09/03/2018,Amelia Island,911 (993) turbo S coupé,Gooding & Co,259 190 €,OR+,V,,12090,
PORSCHE,09/02/2018,Paris,Ruf CTR 2,Artcurial,572 160 €,OR+,V,,12090,
PORSCHE,18/08/2017,Monterey,911 (993) turbo S coupé,RM Sotheby's,306 320 €,OR+,V,,12090,
PORSCHE,18/08/2017,Pebble Beach,911 (993) turbo S coupé,Gooding & Co,327 370 €,OR+,V,,12090,
PORSCHE,11/03/2017,Amelia Island,911 (993) turbo S coupé toit ouvrant export USA,RM Sotheby's,288 750 €,OR+,V,,12090,
PORSCHE,19/01/2017,Phoenix,911 (993) turbo S coupé,RM Sotheby's,388 410 €,OR+,V,,12090,
PORSCHE,09/10/2015,Knokke-le-Zoute,"911 (993) turbo coupé X 50, 430 ch",Bonhams,143 750 €,OR+,V,,12090,
,,,,,,,,,12089,
PORSCHE,12/05/2018,Monaco,911 (993) Carrera S Martini Racing,RM Sotheby's,109 250 €,OR+,V,,12089,
PORSCHE,07/02/2018,Paris,911 (993) Carrera S cabriolet,RM Sotheby's,269 380 €,OR+,V,,12089,
PORSCHE,25/11/2016,Milan,911 (993) Carrera S coupé,RM Sotheby's,112 000 €,OR+,V,,12089,
,,,,,,,,,12088,
PORSCHE,27/10/2018,Atlanta,911 (993) GT 2 coupé compétition,RM Sotheby's,553 940 €,OR+,V,,12088,
PORSCHE,24/08/2018,Quail Lodge,911 (993) GT 2 Club Sport coupé,Bonhams,949 970 €,OR+,V,,12088,
PORSCHE,08/02/2017,Paris,Ruf CTR 2 Sport coupé,RM Sotheby's,537 680 €,EX,V,,12088,
PORSCHE,25/11/2016,Milan,911 (993) GT 2 coupé préparé piste,RM Sotheby's,616 000 €,TR,V,,12088,
PORSCHE,07/09/2016,Londres,911 (993) GT 2 coupé,RM Sotheby's,2 199 000 €,EX,V,,12088,
PORSCHE,14/05/2016,Monaco,"911 (993) GT 1 Evolution, palmarès",RM Sotheby's,2 772 000 €,EX,V,,12088,
,,,,,,,,,5741&index=2,
PORSCHE,27/10/2018,Atlanta,911 (993) GT 2 coupé compétition,RM Sotheby's,553 940 €,OR+,V,,5741&index=2,
PORSCHE,24/08/2018,Quail Lodge,911 (993) GT 2 Club Sport coupé,Bonhams,949 970 €,OR+,V,,5741&index=2,
PORSCHE,08/02/2017,Paris,Ruf CTR 2 Sport coupé,RM Sotheby's,537 680 €,EX,V,,5741&index=2,
PORSCHE,25/11/2016,Milan,911 (993) GT 2 coupé préparé piste,RM Sotheby's,616 000 €,TR,V,,5741&index=2,
PORSCHE,07/09/2016,Londres,911 (993) GT 2 coupé,RM Sotheby's,2 199 000 €,EX,V,,5741&index=2,
PORSCHE,14/05/2016,Monaco,"911 (993) GT 1 Evolution, palmarès",RM Sotheby's,2 772 000 €,EX,V,,5741&index=2,
,,,,,,,,,12087,
PORSCHE,18/03/2017,Lyon,911 (993) Carrera 4 S coupé,Claude Aguttes,84 120 €,OR+,V,,12087,
PORSCHE,25/11/2016,Milan,911 (993) Carrera 4 S coupé,RM Sotheby's,156 800 €,OR+,V,,12087,
,,,,,,,,,11877&index=2,
PORSCHE,18/03/2017,Lyon,911 (993) Carrera 4 S coupé,Claude Aguttes,84 120 €,OR+,V,,11877&index=2,
PORSCHE,25/11/2016,Milan,911 (993) Carrera 4 S coupé,RM Sotheby's,156 800 €,OR+,V,,11877&index=2,
,,,,,,,,,12086,
PORSCHE,13/07/2019,Brooklands,911 (993) Targa RHD,Historics at Brooklands,46 180 €,OR+,V,,12086,
PORSCHE,24/08/2018,Pebble Beach,911 (993) Targa,Gooding & Co,68 560 €,OR+,V,,12086,
PORSCHE,25/11/2017,Brooklands,911 (993) Targa,Historics at Brooklands,43 530 €,OR+,V,,12086,
PORSCHE,25/11/2016,Milan,911 (993) Targa,RM Sotheby's,78 400 €,OR+,V,,12086,
PORSCHE,02/05/2015,Beauzelle,911 (993) Targa 3.6,Arnauné & Prim,41 470 €,OR-,V,,12086,
,,,,,,,,,12085,
PORSCHE,17/06/2019,Paris,911 (993) turbo XLC 450 ch coupé,Artcurial,226 480 €,OR+,V,,12085,
PORSCHE,18/05/2019,Brooklands,911 (993) turbo coupé RHD,Historics at Brooklands,97 870 €,OR+,V,,12085,
PORSCHE,11/04/2019,Essen,911 (993) turbo coupé / RUF Turbo R,RM Sotheby's,230 000 €,OR+,V,,12085,
PORSCHE,23/02/2019,Birmingham,911 (993) turbo coupé 3.6 RHD,Silverstone Auctions,110 060 €,OR+,V,,12085,
PORSCHE,17/01/2019,Phoenix,911 (993) turbo coupé,RM Sotheby's,206 270 €,OR+,V,,12085,
PORSCHE,28/09/2018,Southam,"911 (993) turbo 3.6 coupé RHD, prép. S",Silverstone Auctions,141 300 €,OR+,V,,12085,
PORSCHE,28/09/2018,Southam,911 (993) turbo 3.6 coupé RHD,Silverstone Auctions,93 360 €,OR+,V,,12085,
PORSCHE,24/08/2018,Quail Lodge,911 (993) turbo coupé 3.6,Bonhams,259 630 €,OR+,V,,12085,
PORSCHE,13/07/2018,Goodwood,911 (993) turbo coupé toit ouvrant RHD,Bonhams,131 420 €,OR+,V,,12085,
PORSCHE,06/04/2018,Fort Lauderdale,911 (993) turbo coupé,RM Sotheby's,130 610 €,OR+,V,,12085,
PORSCHE,19/01/2018,Scottsdale,911 (993) turbo coupé,Gooding & Co,112 480 €,OR+,V,,12085,
PORSCHE,18/01/2018,Scottsdale,911 (993) turbo coupé,Bonhams,146 490 €,OR+,V,,12085,
PORSCHE,07/02/2018,Paris,911 (993) turbo cabriolet,RM Sotheby's,680 000 €,OR+,V,,12085,
PORSCHE,17/08/2017,Pacific Grove,911 (993) turbo S coupé,Worldwide Auctioneers,248 010 €,OR+,V,,12085,
PORSCHE,18/03/2017,Lyon,911 (993) turbo 3.6 coupé toit ouvrant,Claude Aguttes,114 120 €,OR+,V,,12085,
PORSCHE,10/03/2017,Amelia Island,911 (993) turbo coupé USA,Gooding & Co.,275 480 €,OR+,V,,12085,
,,,,,,,,,12084,
PORSCHE,17/06/2019,Paris,911 (993) Carrera RS Club Sport coupé,Artcurial,292 040 €,REST+,V,,12084,
PORSCHE,08/03/2019,Amelia Island,911 (993) Carrera RS coupé,Gooding & Co,269 110 €,OR+,V,,12084,
PORSCHE,27/10/2018,Atlanta,911 (993) Carrera RS coupé,RM Sotheby's,335 990 €,OR+,V,,12084,
PORSCHE,27/10/2018,Atlanta,911 (993) Carrera RS America 3.6 coupé,RM Sotheby's,139 910 €,OR+,V,,12084,
PORSCHE,08/03/2018,Amelia Island,911 (993) Carrera RS 3.8 coupé,Bonhams,296 240 €,OR+,V,,12084,
PORSCHE,18/01/2018,Phoenix,911 (993) Carrera RS 3.8 coupé,RM Sotheby's,350 080 €,OR+,V,,12084,
PORSCHE,02/09/2017,Blenheim Palace,911 Supersport 3.2 RSR évocation coupé,Silverstone Auctions,83 120 €,REST/TR,V,,12084,
PORSCHE,18/08/2017,Monterey,911 (993) Carrera RS Clubsport coupé,RM Sotheby's,346 070 €,OR+,V,,12084,
PORSCHE,19/01/2017,Phoenix,911 (991) Carrera GTS Rennsport Reunion Edition,RM Sotheby's,209 540 €,OR+,V,,12084,
PORSCHE,25/11/2016,Milan,911 (993) Carrera RS coupé,RM Sotheby's,280 000 €,OR,V,,12084,
PORSCHE,25/11/2016,Milan,911 (993) Carrera RS coupé,RM Sotheby's,341 600 €,OR+,V,,12084,
PORSCHE,07/09/2016,Londres,911 (993) Carrera RS Clubsport coupé,RM Sotheby's,480 000 €,OR+,V,,12084,
PORSCHE,21/08/2016,Pebble Beach,911 (993) Carrera RS 3.8 coupé,Gooding & Co.,320 500 €,OR+,V,,12084,
PORSCHE,24/06/2016,Goodwood,911 (993) RS Clubsport RHD,Bonhams,340 590 €,OR+,V,,12084,
PORSCHE,24/06/2016,Goodwood,911 (993) Carrera RS coupé,Bonhams,259 290 €,OR+,V,,12084,
PORSCHE,05/02/2016,Paris,911 (993) Carrera RS coupé,Artcurial Motorcars,292 040 €,OR+,V,,12084,
,,,,,,,,,12083,
PORSCHE,13/12/2017,Rodez,911 (993) Carrera 4 cabriolet 285 ch Tiptronic (sans boîte transfert),Hervé Legroux,13 730 €,OR-/INC,V,,12083,
,,,,,,,,,12082,
PORSCHE,17/11/2018,Turin,911 (993) Carrera 4 coupé,Aste Bolaffi,75 900 €,OR+,V,,12082,
PORSCHE,01/07/2018,Caen,911 (993) Carrera 4 coupé toit ouvrant,Me Guéry / D. Pagneux,60 200 €,OR+,V,,12082,
PORSCHE,19/01/2018,Scottsdale,911 (993) Carrera 4 S coupé,Gooding & Co,107 980 €,OR+,V,,12082,
,,,,,,,,,12081,
PORSCHE,17/06/2019,Paris,911 (993) Carrera 2 cabriolet Tiptronic,Artcurial,41 720 €,OR+,V,,12081,
PORSCHE,23/02/2018,Coventry,911 (993) Carrera 2 cabriolet 3.6,Silverstone Auction,59 060 €,OR+,V,,12081,
PORSCHE,25/11/2016,Milan,911 (993) Carrera 2 cabriolet,RM Sotheby's,95 200 €,OR+,V,,12081,
,,,,,,,,,12080,
PORSCHE,29/03/2019,Fort Lauderdale,911 (993) Carrera 2 coupé 285 ch,RM Sotheby,73 430 €,OR+,V,,12080,
PORSCHE,28/09/2018,Southam,911 (993) Carrera 2 coupé RHD,Silverstone Auctions,39 110 €,OR+,V,,12080,
PORSCHE,05/11/2017,Paris,911 (993) Carrera 2 coupé 285 ch,Artcurial,59 600 €,OR,V,,12080,
PORSCHE,07/11/2015,Lyon,911 (993) Carrera 2 Tiptronic coupé toit ouvrant,Claude Aguttes,48 000 €,OR+,V,,12080,
,,,,,,,,,12079,
PORSCHE,27/10/2018,Atlanta,911 (993) Carrera 4 S coupé ,RM Sotheby's,101 310 €,OR+,V,,12079,
PORSCHE,08/04/2018,Neuilly,911 (993) Carrera 4 coupé,Aguttes,57 200 €,OR+,V,,12079,
,,,,,,,,,12240,
PORSCHE,28/09/2018,Southam,911 (997) GT2 3.6 Club Sport coupé RHD,Silverstone Auctions,145 080 €,OR+,V,,12240,
PORSCHE,22/09/2018,Brooklands,911 (997) Targa 4S 3.8 RHD,Historics at Brooklands,38 610 €,OR+,V,,12240,
PORSCHE,05/09/2018,Londres,911 R 4.0 coupé RHD,RM Sotheby's,368 800 €,OR+,V,,12240,
